pypi_name,version,system_name,total_downloads_alltime,downloads_last_month,downloads_last_year,name,collected_at
snowflake-connector-python,1.7.11,Windows,3139,5,115,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.10,Darwin,3108,16,148,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.9.0,Darwin,2984,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.12,Linux,2970,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.4,Darwin,2905,17,461,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.10,Darwin,2860,18,475,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.4,Darwin,2771,17,462,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.1,Windows,2740,1,56,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.8,Darwin,2712,17,456,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.6,Darwin,2598,17,463,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.1,Darwin,2588,17,465,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.5,Darwin,2585,17,461,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.2,Windows,2561,0,79,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.2,Darwin,2462,19,461,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.5,Windows,2453,35,484,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.0,Windows,2426,6,121,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.9,Darwin,2419,21,475,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.0,Darwin,2378,17,461,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.3,Darwin,2375,17,460,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.1,,2328,0,4,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.3,Darwin,2325,16,407,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.0,,2275,0,5,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.13,Linux,2243,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.0,Darwin,2212,11,406,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.1,,2189,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.7,Windows,1946,4,109,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.9.0,,1893,0,10,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.6,Windows,1869,4,114,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.7,Linux,1817,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.2,Windows,1806,4,110,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.8,Windows,1802,4,108,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.6,Linux,1801,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.4,Windows,1753,6,111,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.1,Darwin,1730,16,149,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.10,Windows,1712,5,106,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.0,Darwin,1612,16,147,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.3,Windows,1605,4,112,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.8,Darwin,1563,18,149,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.1,Darwin,1553,16,170,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.5,Darwin,1533,16,149,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.6,Windows,1526,6,110,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.2,Darwin,1498,16,168,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.6,Darwin,1472,16,150,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.10,Windows,1467,4,110,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.0,Darwin,1416,16,142,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.9,Darwin,1407,16,146,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.4,Windows,1400,4,108,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.8.5,Windows,1390,6,116,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.11,Darwin,1291,16,147,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.10,Windows,1276,1,26,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.10,Darwin,1262,4,57,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.9,Windows,1247,4,119,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.5,Windows,1218,4,112,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.7,Darwin,1201,16,146,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.3,Darwin,1096,16,145,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.3,Windows,1065,4,112,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.5,Darwin,1052,16,148,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.4,,1051,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.0,Darwin,1050,16,145,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.5,,1036,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.14,Darwin,1021,16,136,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.7.5,Darwin,998,10,86,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.6,Darwin,996,16,145,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.2,Darwin,981,16,145,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,2.0.0,Windows,979,0,70,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.0,Windows,948,4,110,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.1,Linux,930,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.4,Linux,916,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.8,Windows,907,4,104,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.4,Darwin,899,16,147,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.10,Darwin,893,16,127,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.3,Darwin,892,16,138,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.13,Darwin,890,16,133,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.7,Darwin,882,16,145,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.2,Darwin,879,16,140,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.8,Darwin,878,16,146,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.9,Darwin,870,16,128,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.4,Darwin,867,16,140,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.7,Darwin,855,16,127,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.17,Darwin,854,16,139,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.1,Darwin,852,16,140,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.9,Windows,847,4,107,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.5,Windows,845,4,115,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.9,Linux,841,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.3,,839,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.6,Windows,838,4,106,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.6,Darwin,837,16,127,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.4,Linux,835,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.2,,828,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.5,Darwin,827,17,137,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.15,Darwin,801,16,136,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.11,Darwin,800,16,133,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.1,Windows,798,4,116,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.5,Linux,788,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.12,Darwin,785,16,133,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.7.2,Windows,777,4,111,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.8,Darwin,772,16,127,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.16,Darwin,758,16,136,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.0,Linux,716,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.3,Linux,692,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.11,Windows,667,4,107,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.3,Windows,662,4,121,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.7,Windows,656,4,104,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.0,Windows,627,4,109,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.5,Windows,619,4,102,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.1,Windows,598,4,113,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.0,Windows,587,4,109,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.6,Windows,570,4,107,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.9,Windows,553,4,101,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.8,Windows,552,4,106,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.14,Windows,552,4,101,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.1,Windows,549,4,104,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.0,Darwin,546,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.10,Windows,536,4,102,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.3,Windows,530,4,103,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.2,Windows,528,4,104,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.2,Windows,527,4,101,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.7,Windows,520,4,102,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.6.4,Windows,518,4,107,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.7,Windows,513,4,104,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.5,Windows,513,4,111,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.5,Linux,509,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.2,Darwin,508,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.13,Windows,507,4,99,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.18,Darwin,505,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.5.4,Windows,504,4,100,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.6,Linux,498,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.2,Linux,497,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.1,Darwin,491,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.17,Windows,489,4,104,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.11,Windows,489,4,101,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.3,Darwin,481,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.12,Windows,478,4,99,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.8,Windows,470,4,101,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.0.5,,468,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.15,Windows,467,4,99,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.17,Darwin,460,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.16,Darwin,459,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.6,Windows,459,4,100,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.16,Windows,456,4,100,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.4,Darwin,452,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.3,Linux,431,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.1.0a1,Darwin,421,6,25,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.0.3,Linux,398,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.0,Windows,390,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.5,Linux,356,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.0.4,,356,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.3,Linux,350,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.3.0b1,Darwin,333,6,29,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.12,Windows,330,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.0.3,,296,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.2,Windows,281,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.2,Linux,281,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.3,Windows,265,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.18,Windows,263,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.1.0a2,Darwin,260,6,35,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.4,Windows,256,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.17,Windows,253,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.14,Darwin,244,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.3.0b1,Windows,241,1,4,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.4.1,Windows,234,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.7,Darwin,220,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.8,Linux,206,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.0,Linux,179,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.16,Windows,178,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.3.15,Darwin,172,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,3.1.0a2,Windows,156,1,39,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.8,Darwin,152,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.2.4,Linux,139,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.1.0,,132,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.0.7,,131,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
snowflake-connector-python,1.0.6,,130,0,0,Snowflake Connector Python,2025-08-30 14:58:21.513632
